k,l,r_pri,r_dual,t_local,t_comm,t_encrypt,t_total
45,0,0.0,0.0,0.06454166705952957,4.716595867648721e-05,0.0,0.06463170796632767
45,1,56.367256156405375,0.0,0.09828970703529194,5.079200491309166e-05,0.0,0.09843945800093934
45,2,148.11810058463254,0.0,0.08492954197572544,4.749902291223407e-05,0.0,0.08507404197007418
45,3,154.1051600214013,0.0,0.9498981249635108,6.24579843133688e-05,0.0,0.9500965409679338
45,4,154.80146077329732,0.0,0.6708937100484036,4.291703226044774e-05,0.0,0.6710244999849238
45,5,104.15089904863869,0.0,0.35157937492476776,5.0333968829363585e-05,0.0,0.35172041703481227
45,6,104.12340154577404,0.0,0.6820712490007281,4.666694439947605e-05,0.0,0.6822156249545515
45,7,101.46708215216003,0.0,0.8371727909543552,4.516594344750047e-05,0.0,0.8373152499552816
45,8,19.899262451235757,0.0,0.3212610839982517,4.32920060120523e-05,0.0,0.32139429199742153
45,9,19.215096474340456,0.0,0.5710500419372693,4.287500632926822e-05,0.0,0.5711797080002725
45,10,17.55337604592323,0.0,0.9825255430187099,4.204094875603914e-05,0.0,0.9826506670215167
45,11,18.10972957352918,0.0,0.16910770791582763,4.920695209875703e-05,0.0,0.16924929100787267
45,12,16.85947209366777,0.0,0.1158286250429228,4.083302337676287e-05,0.0,0.11594795802375302
45,13,15.829464115997837,0.0,0.9634960840339772,4.550005542114377e-05,0.0,0.9636492079589516
45,14,15.584159420126582,0.0,0.06947316799778491,7.404206553474069e-05,0.0,0.06963208300294355
